yearID	league	teamID	franchID	Rank	G	W	L	name	park	teamNO
1978	AL	KCA	KCR	1	162	92	70	Kansas City Royals	Royals Stadium	1746
1978	NL	LAN	LAD	1	162	95	67	Los Angeles Dodgers	Dodger Stadium	1747
1978	AL	MIN	MIN	4	162	73	89	Minnesota Twins	Metropolitan Stadium	1748
1978	AL	ML4	MIL	3	162	93	69	Milwaukee Brewers	County Stadium	1749
1978	NL	MON	WSN	4	162	76	86	Montreal Expos	Stade Olympique	1750
1978	AL	NYA	NYY	1	163	100	63	New York Yankees	Yankee Stadium II	1751
1978	NL	NYN	NYM	6	162	66	96	New York Mets	Shea Stadium	1752
1978	AL	OAK	OAK	6	162	69	93	Oakland Athletics	Oakland Coliseum	1753
1978	NL	PHI	PHI	1	162	90	72	Philadelphia Phillies	Veterans Stadium	1754
1978	NL	PIT	PIT	2	161	88	73	Pittsburgh Pirates	Three Rivers Stadium	1755
1978	NL	SDN	SDP	4	162	84	78	San Diego Padres	Jack Murphy Stadium	1756
1978	AL	SEA	SEA	7	160	56	104	Seattle Mariners	Kingdome	1757
1978	NL	SFN	SFG	3	162	89	73	San Francisco Giants	Candlestick Park	1758
1978	NL	SLN	STL	5	162	69	93	St. Louis Cardinals	Busch Stadium II	1759
1978	AL	TEX	TEX	2	162	87	75	Texas Rangers	Arlington Stadium	1760
1978	AL	TOR	TOR	7	161	59	102	Toronto Blue Jays	Exhibition Stadium	1761
1979	NL	ATL	ATL	6	160	66	94	Atlanta Braves	Atlanta-Fulton County Stadium	1762
1979	AL	BAL	BAL	1	159	102	57	Baltimore Orioles	Memorial Stadium	1763
1979	AL	BOS	BOS	3	160	91	69	Boston Red Sox	Fenway Park II	1764
1979	AL	CAL	ANA	1	162	88	74	California Angels	Anaheim Stadium	1765
1979	AL	CHA	CHW	5	160	73	87	Chicago White Sox	Comiskey Park	1766
1979	NL	CHN	CHC	5	162	80	82	Chicago Cubs	Wrigley Field	1767
1979	NL	CIN	CIN	1	161	90	71	Cincinnati Reds	Riverfront Stadium	1768
1979	AL	CLE	CLE	6	161	81	80	Cleveland Indians	Cleveland Stadium	1769
1979	AL	DET	DET	5	161	85	76	Detroit Tigers	Tiger Stadium	1770
1979	NL	HOU	HOU	2	162	89	73	Houston Astros	Astrodome	1771
1979	AL	KCA	KCR	2	162	85	77	Kansas City Royals	Royals Stadium	1772
1979	NL	LAN	LAD	3	162	79	83	Los Angeles Dodgers	Dodger Stadium	1773
1979	AL	MIN	MIN	4	162	82	80	Minnesota Twins	Metropolitan Stadium	1774
1979	AL	ML4	MIL	2	161	95	66	Milwaukee Brewers	County Stadium	1775
1979	NL	MON	WSN	2	160	95	65	Montreal Expos	Stade Olympique	1776
1979	AL	NYA	NYY	4	160	89	71	New York Yankees	Yankee Stadium II	1777
1979	NL	NYN	NYM	6	163	63	99	New York Mets	Shea Stadium	1778
1979	AL	OAK	OAK	7	162	54	108	Oakland Athletics	Oakland Coliseum	1779
1979	NL	PHI	PHI	4	163	84	78	Philadelphia Phillies	Veterans Stadium	1780
1979	NL	PIT	PIT	1	163	98	64	Pittsburgh Pirates	Three Rivers Stadium	1781
1979	NL	SDN	SDP	5	161	68	93	San Diego Padres	Jack Murphy Stadium	1782
1979	AL	SEA	SEA	6	162	67	95	Seattle Mariners	Kingdome	1783
1979	NL	SFN	SFG	4	162	71	91	San Francisco Giants	Candlestick Park	1784
1979	NL	SLN	STL	3	163	86	76	St. Louis Cardinals	Busch Stadium II	1785
1979	AL	TEX	TEX	3	162	83	79	Texas Rangers	Arlington Stadium	1786
1979	AL	TOR	TOR	7	162	53	109	Toronto Blue Jays	Exhibition Stadium	1787
1980	NL	ATL	ATL	4	161	81	80	Atlanta Braves	Atlanta-Fulton County Stadium	1788
1980	AL	BAL	BAL	2	162	100	62	Baltimore Orioles	Memorial Stadium	1789
1980	AL	BOS	BOS	5	160	83	77	Boston Red Sox	Fenway Park II	1790
1980	AL	CAL	ANA	6	160	65	95	California Angels	Anaheim Stadium	1791
1980	AL	CHA	CHW	5	162	70	90	Chicago White Sox	Comiskey Park	1792
1980	NL	CHN	CHC	6	162	64	98	Chicago Cubs	Wrigley Field	1793
1980	NL	CIN	CIN	3	163	89	73	Cincinnati Reds	Riverfront Stadium	1794
1980	AL	CLE	CLE	6	160	79	81	Cleveland Indians	Cleveland Stadium	1795
1980	AL	DET	DET	4	163	84	78	Detroit Tigers	Tiger Stadium	1796
1980	NL	HOU	HOU	1	163	93	70	Houston Astros	Astrodome	1797
1980	AL	KCA	KCR	1	162	97	65	Kansas City Royals	Royals Stadium	1798
1980	NL	LAN	LAD	2	163	92	71	Los Angeles Dodgers	Dodger Stadium	1799
1980	AL	MIN	MIN	3	161	77	84	Minnesota Twins	Metropolitan Stadium	1800
1980	AL	ML4	MIL	3	162	86	76	Milwaukee Brewers	County Stadium	1801
1980	NL	MON	WSN	2	162	90	72	Montreal Expos	Stade Olympique	1802
1980	AL	NYA	NYY	1	162	103	59	New York Yankees	Yankee Stadium II	1803
1980	NL	NYN	NYM	5	162	67	95	New York Mets	Shea Stadium	1804
1980	AL	OAK	OAK	2	162	83	79	Oakland Athletics	Oakland Coliseum	1805
1980	NL	PHI	PHI	1	162	91	71	Philadelphia Phillies	Veterans Stadium	1806
1980	NL	PIT	PIT	3	162	83	79	Pittsburgh Pirates	Three Rivers Stadium	1807
1980	NL	SDN	SDP	6	163	73	89	San Diego Padres	Jack Murphy Stadium	1808
1980	AL	SEA	SEA	7	163	59	103	Seattle Mariners	Kingdome	1809
1980	NL	SFN	SFG	5	161	75	86	San Francisco Giants	Candlestick Park	1810
1980	NL	SLN	STL	4	162	74	88	St. Louis Cardinals	Busch Stadium II	1811
1980	AL	TEX	TEX	4	163	76	85	Texas Rangers	Arlington Stadium	1812
1980	AL	TOR	TOR	7	162	67	95	Toronto Blue Jays	Exhibition Stadium	1813
1981	NL	ATL	ATL	5	107	50	56	Atlanta Braves	Atlanta-Fulton County Stadium	1814
1981	AL	BAL	BAL	2	105	59	46	Baltimore Orioles	Memorial Stadium	1815
1981	AL	BOS	BOS	5	108	59	49	Boston Red Sox	Fenway Park II	1816
1981	AL	CAL	ANA	5	110	51	59	California Angels	Anaheim Stadium	1817
1981	AL	CHA	CHW	3	106	54	52	Chicago White Sox	Comiskey Park	1818
1981	NL	CHN	CHC	6	106	38	65	Chicago Cubs	Wrigley Field	1819
1981	NL	CIN	CIN	1	108	66	42	Cincinnati Reds	Riverfront Stadium	1820
1981	AL	CLE	CLE	6	103	52	51	Cleveland Indians	Cleveland Stadium	1821
1981	AL	DET	DET	3	109	60	49	Detroit Tigers	Tiger Stadium	1822
1981	NL	HOU	HOU	3	110	61	49	Houston Astros	Astrodome	1823
1981	AL	KCA	KCR	4	103	50	53	Kansas City Royals	Royals Stadium	1824
1981	NL	LAN	LAD	2	110	63	47	Los Angeles Dodgers	Dodger Stadium	1825
1981	AL	MIN	MIN	7	110	41	68	Minnesota Twins	Metropolitan Stadium	1826
1981	AL	ML4	MIL	1	109	62	47	Milwaukee Brewers	County Stadium	1827
1981	NL	MON	WSN	2	108	60	48	Montreal Expos	Stade Olympique	1828
1981	AL	NYA	NYY	4	107	59	48	New York Yankees	Yankee Stadium II	1829
1981	NL	NYN	NYM	5	105	41	62	New York Mets	Shea Stadium	1830
1981	AL	OAK	OAK	1	109	64	45	Oakland Athletics	Oakland Coliseum	1831
1981	NL	PHI	PHI	3	107	59	48	Philadelphia Phillies	Veterans Stadium	1832
1981	NL	PIT	PIT	4	103	46	56	Pittsburgh Pirates	Three Rivers Stadium	1833
1981	NL	SDN	SDP	6	110	41	69	San Diego Padres	Jack Murphy Stadium	1834
1981	AL	SEA	SEA	6	110	44	65	Seattle Mariners	Kingdome	1835
1981	NL	SFN	SFG	4	111	56	55	San Francisco Giants	Candlestick Park	1836
1981	NL	SLN	STL	1	103	59	43	St. Louis Cardinals	Busch Stadium II	1837
1981	AL	TEX	TEX	2	105	57	48	Texas Rangers	Arlington Stadium	1838
1981	AL	TOR	TOR	7	106	37	69	Toronto Blue Jays	Exhibition Stadium	1839
1982	NL	ATL	ATL	1	162	89	73	Atlanta Braves	Atlanta-Fulton County Stadium	1840
1982	AL	BAL	BAL	2	163	94	68	Baltimore Orioles	Memorial Stadium	1841
1982	AL	BOS	BOS	3	162	89	73	Boston Red Sox	Fenway Park II	1842
1982	AL	CAL	ANA	1	162	93	69	California Angels	Anaheim Stadium	1843
1982	AL	CHA	CHW	3	162	87	75	Chicago White Sox	Comiskey Park	1844
1982	NL	CHN	CHC	5	162	73	89	Chicago Cubs	Wrigley Field	1845
1982	NL	CIN	CIN	6	162	61	101	Cincinnati Reds	Riverfront Stadium	1846
1982	AL	CLE	CLE	6	162	78	84	Cleveland Indians	Cleveland Stadium	1847
1982	AL	DET	DET	4	162	83	79	Detroit Tigers	Tiger Stadium	1848
1982	NL	HOU	HOU	5	162	77	85	Houston Astros	Astrodome	1849
1982	AL	KCA	KCR	2	162	90	72	Kansas City Royals	Royals Stadium	1850
1982	NL	LAN	LAD	2	162	88	74	Los Angeles Dodgers	Dodger Stadium	1851
1982	AL	MIN	MIN	7	162	60	102	Minnesota Twins	Hubert H Humphrey Metrodome	1852
1982	AL	ML4	MIL	1	163	95	67	Milwaukee Brewers	County Stadium	1853
1982	NL	MON	WSN	3	162	86	76	Montreal Expos	Stade Olympique	1854
1982	AL	NYA	NYY	5	162	79	83	New York Yankees	Yankee Stadium II	1855
1982	NL	NYN	NYM	6	162	65	97	New York Mets	Shea Stadium	1856
1982	AL	OAK	OAK	5	162	68	94	Oakland Athletics	Oakland Coliseum	1857
1982	NL	PHI	PHI	2	162	89	73	Philadelphia Phillies	Veterans Stadium	1858
1982	NL	PIT	PIT	4	162	84	78	Pittsburgh Pirates	Three Rivers Stadium	1859
1982	NL	SDN	SDP	4	162	81	81	San Diego Padres	Jack Murphy Stadium	1860
1982	AL	SEA	SEA	4	162	76	86	Seattle Mariners	Kingdome	1861
1982	NL	SFN	SFG	3	162	87	75	San Francisco Giants	Candlestick Park	1862
1982	NL	SLN	STL	1	162	92	70	St. Louis Cardinals	Busch Stadium II	1863
1982	AL	TEX	TEX	6	162	64	98	Texas Rangers	Arlington Stadium	1864
1982	AL	TOR	TOR	6	162	78	84	Toronto Blue Jays	Exhibition Stadium	1865
1983	NL	ATL	ATL	2	162	88	74	Atlanta Braves	Atlanta-Fulton County Stadium	1866
1983	AL	BAL	BAL	1	162	98	64	Baltimore Orioles	Memorial Stadium	1867
1983	AL	BOS	BOS	6	162	78	84	Boston Red Sox	Fenway Park II	1868
1983	AL	CAL	ANA	5	162	70	92	California Angels	Anaheim Stadium	1869
1983	AL	CHA	CHW	1	162	99	63	Chicago White Sox	Comiskey Park	1870
1983	NL	CHN	CHC	5	162	71	91	Chicago Cubs	Wrigley Field	1871
1983	NL	CIN	CIN	6	162	74	88	Cincinnati Reds	Riverfront Stadium	1872
1983	AL	CLE	CLE	7	162	70	92	Cleveland Indians	Cleveland Stadium	1873
1983	AL	DET	DET	2	162	92	70	Detroit Tigers	Tiger Stadium	1874
1983	NL	HOU	HOU	3	162	85	77	Houston Astros	Astrodome	1875
1983	AL	KCA	KCR	2	163	79	83	Kansas City Royals	Royals Stadium	1876
1983	NL	LAN	LAD	1	163	91	71	Los Angeles Dodgers	Dodger Stadium	1877
1983	AL	MIN	MIN	5	162	70	92	Minnesota Twins	Hubert H Humphrey Metrodome	1878
1983	AL	ML4	MIL	5	162	87	75	Milwaukee Brewers	County Stadium	1879
1983	NL	MON	WSN	3	163	82	80	Montreal Expos	Stade Olympique	1880
1983	AL	NYA	NYY	3	162	91	71	New York Yankees	Yankee Stadium II	1881
1983	NL	NYN	NYM	6	162	68	94	New York Mets	Shea Stadium	1882
1983	AL	OAK	OAK	4	162	74	88	Oakland Athletics	Oakland Coliseum	1883
1983	NL	PHI	PHI	1	163	90	72	Philadelphia Phillies	Veterans Stadium	1884
1983	NL	PIT	PIT	2	162	84	78	Pittsburgh Pirates	Three Rivers Stadium	1885
1983	NL	SDN	SDP	4	163	81	81	San Diego Padres	Jack Murphy Stadium	1886
1983	AL	SEA	SEA	7	162	60	102	Seattle Mariners	Kingdome	1887
1983	NL	SFN	SFG	5	162	79	83	San Francisco Giants	Candlestick Park	1888
1983	NL	SLN	STL	4	162	79	83	St. Louis Cardinals	Busch Stadium II	1889
1983	AL	TEX	TEX	3	163	77	85	Texas Rangers	Arlington Stadium	1890
1983	AL	TOR	TOR	4	162	89	73	Toronto Blue Jays	Exhibition Stadium	1891
1984	NL	ATL	ATL	2	162	80	82	Atlanta Braves	Atlanta-Fulton County Stadium	1892
1984	AL	BAL	BAL	5	162	85	77	Baltimore Orioles	Memorial Stadium	1893
1984	AL	BOS	BOS	4	162	86	76	Boston Red Sox	Fenway Park II	1894
1984	AL	CAL	ANA	2	162	81	81	California Angels	Anaheim Stadium	1895
1984	AL	CHA	CHW	5	162	74	88	Chicago White Sox	Comiskey Park	1896
1984	NL	CHN	CHC	1	161	96	65	Chicago Cubs	Wrigley Field	1897
1984	NL	CIN	CIN	5	162	70	92	Cincinnati Reds	Riverfront Stadium	1898
1984	AL	CLE	CLE	6	163	75	87	Cleveland Indians	Cleveland Stadium	1899
1984	AL	DET	DET	1	162	104	58	Detroit Tigers	Tiger Stadium	1900
1984	NL	HOU	HOU	2	162	80	82	Houston Astros	Astrodome	1901
1984	AL	KCA	KCR	1	162	84	78	Kansas City Royals	Royals Stadium	1902
1984	NL	LAN	LAD	4	162	79	83	Los Angeles Dodgers	Dodger Stadium	1903
1984	AL	MIN	MIN	2	162	81	81	Minnesota Twins	Hubert H Humphrey Metrodome	1904
1984	AL	ML4	MIL	7	161	67	94	Milwaukee Brewers	County Stadium	1905
1984	NL	MON	WSN	5	161	78	83	Montreal Expos	Stade Olympique	1906
1984	AL	NYA	NYY	3	162	87	75	New York Yankees	Yankee Stadium II	1907
1984	NL	NYN	NYM	2	162	90	72	New York Mets	Shea Stadium	1908
1984	AL	OAK	OAK	4	162	77	85	Oakland Athletics	Oakland Coliseum	1909
1984	NL	PHI	PHI	4	162	81	81	Philadelphia Phillies	Veterans Stadium	1910
1984	NL	PIT	PIT	6	162	75	87	Pittsburgh Pirates	Three Rivers Stadium	1911
1984	NL	SDN	SDP	1	162	92	70	San Diego Padres	Jack Murphy Stadium	1912
1984	AL	SEA	SEA	5	162	74	88	Seattle Mariners	Kingdome	1913
1984	NL	SFN	SFG	6	162	66	96	San Francisco Giants	Candlestick Park	1914
1984	NL	SLN	STL	3	162	84	78	St. Louis Cardinals	Busch Stadium II	1915
1984	AL	TEX	TEX	7	161	69	92	Texas Rangers	Arlington Stadium	1916
1984	AL	TOR	TOR	2	163	89	73	Toronto Blue Jays	Exhibition Stadium	1917
1985	NL	ATL	ATL	5	162	66	96	Atlanta Braves	Atlanta-Fulton County Stadium	1918
1985	AL	BAL	BAL	4	161	83	78	Baltimore Orioles	Memorial Stadium	1919
1985	AL	BOS	BOS	5	163	81	81	Boston Red Sox	Fenway Park II	1920
1985	AL	CAL	ANA	2	162	90	72	California Angels	Anaheim Stadium	1921
1985	AL	CHA	CHW	3	163	85	77	Chicago White Sox	Comiskey Park	1922
1985	NL	CHN	CHC	4	162	77	84	Chicago Cubs	Wrigley Field	1923
1985	NL	CIN	CIN	2	162	89	72	Cincinnati Reds	Riverfront Stadium	1924
1985	AL	CLE	CLE	7	162	60	102	Cleveland Indians	Cleveland Stadium	1925
1985	AL	DET	DET	3	161	84	77	Detroit Tigers	Tiger Stadium	1926
1985	NL	HOU	HOU	3	162	83	79	Houston Astros	Astrodome	1927
1985	AL	KCA	KCR	1	162	91	71	Kansas City Royals	Royals Stadium	1928
1985	NL	LAN	LAD	1	162	95	67	Los Angeles Dodgers	Dodger Stadium	1929
1985	AL	MIN	MIN	4	162	77	85	Minnesota Twins	Hubert H Humphrey Metrodome	1930
1985	AL	ML4	MIL	6	161	71	90	Milwaukee Brewers	County Stadium	1931
1985	NL	MON	WSN	3	161	84	77	Montreal Expos	Stade Olympique	1932
1985	AL	NYA	NYY	2	161	97	64	New York Yankees	Yankee Stadium II	1933
1985	NL	NYN	NYM	2	162	98	64	New York Mets	Shea Stadium	1934
1985	AL	OAK	OAK	4	162	77	85	Oakland Athletics	Oakland Coliseum	1935
1985	NL	PHI	PHI	5	162	75	87	Philadelphia Phillies	Veterans Stadium	1936
1985	NL	PIT	PIT	6	161	57	104	Pittsburgh Pirates	Three Rivers Stadium	1937
1985	NL	SDN	SDP	3	162	83	79	San Diego Padres	Jack Murphy Stadium	1938
1985	AL	SEA	SEA	6	162	74	88	Seattle Mariners	Kingdome	1939
1985	NL	SFN	SFG	6	162	62	100	San Francisco Giants	Candlestick Park	1940
1985	NL	SLN	STL	1	162	101	61	St. Louis Cardinals	Busch Stadium II	1941
1985	AL	TEX	TEX	7	161	62	99	Texas Rangers	Arlington Stadium	1942
1985	AL	TOR	TOR	1	161	99	62	Toronto Blue Jays	Exhibition Stadium	1943
1986	NL	ATL	ATL	6	161	72	89	Atlanta Braves	Atlanta-Fulton County Stadium	1944
1986	AL	BAL	BAL	7	162	73	89	Baltimore Orioles	Memorial Stadium	1945
1986	AL	BOS	BOS	1	161	95	66	Boston Red Sox	Fenway Park II	1946
1986	AL	CAL	ANA	1	162	92	70	California Angels	Anaheim Stadium	1947
1986	AL	CHA	CHW	5	162	72	90	Chicago White Sox	Comiskey Park	1948
1986	NL	CHN	CHC	5	160	70	90	Chicago Cubs	Wrigley Field	1949
1986	NL	CIN	CIN	2	162	86	76	Cincinnati Reds	Riverfront Stadium	1950
1986	AL	CLE	CLE	5	163	84	78	Cleveland Indians	Cleveland Stadium	1951
1986	AL	DET	DET	3	162	87	75	Detroit Tigers	Tiger Stadium	1952
1986	NL	HOU	HOU	1	162	96	66	Houston Astros	Astrodome	1953
1986	AL	KCA	KCR	3	162	76	86	Kansas City Royals	Royals Stadium	1954
1986	NL	LAN	LAD	5	162	73	89	Los Angeles Dodgers	Dodger Stadium	1955
1986	AL	MIN	MIN	6	162	71	91	Minnesota Twins	Hubert H Humphrey Metrodome	1956
1986	AL	ML4	MIL	6	161	77	84	Milwaukee Brewers	County Stadium	1957
1986	NL	MON	WSN	4	161	78	83	Montreal Expos	Stade Olympique	1958
1986	AL	NYA	NYY	2	162	90	72	New York Yankees	Yankee Stadium II	1959
1986	NL	NYN	NYM	1	162	108	54	New York Mets	Shea Stadium	1960
1986	AL	OAK	OAK	3	162	76	86	Oakland Athletics	Oakland Coliseum	1961
1986	NL	PHI	PHI	2	161	86	75	Philadelphia Phillies	Veterans Stadium	1962
1986	NL	PIT	PIT	6	162	64	98	Pittsburgh Pirates	Three Rivers Stadium	1963
1986	NL	SDN	SDP	4	162	74	88	San Diego Padres	Jack Murphy Stadium	1964
1986	AL	SEA	SEA	7	162	67	95	Seattle Mariners	Kingdome	1965
1986	NL	SFN	SFG	3	162	83	79	San Francisco Giants	Candlestick Park	1966
1986	NL	SLN	STL	3	161	79	82	St. Louis Cardinals	Busch Stadium II	1967
1986	AL	TEX	TEX	2	162	87	75	Texas Rangers	Arlington Stadium	1968
1986	AL	TOR	TOR	4	163	86	76	Toronto Blue Jays	Exhibition Stadium	1969
1987	NL	ATL	ATL	5	161	69	92	Atlanta Braves	Atlanta-Fulton County Stadium	1970
1987	AL	BAL	BAL	6	162	67	95	Baltimore Orioles	Memorial Stadium	1971
1987	AL	BOS	BOS	5	162	78	84	Boston Red Sox	Fenway Park II	1972
1987	AL	CAL	ANA	6	162	75	87	California Angels	Anaheim Stadium	1973
1987	AL	CHA	CHW	5	162	77	85	Chicago White Sox	Comiskey Park	1974
1987	NL	CHN	CHC	6	161	76	85	Chicago Cubs	Wrigley Field	1975
1987	NL	CIN	CIN	2	162	84	78	Cincinnati Reds	Riverfront Stadium	1976
1987	AL	CLE	CLE	7	162	61	101	Cleveland Indians	Cleveland Stadium	1977
1987	AL	DET	DET	1	162	98	64	Detroit Tigers	Tiger Stadium	1978
1987	NL	HOU	HOU	3	162	76	86	Houston Astros	Astrodome	1979
1987	AL	KCA	KCR	2	162	83	79	Kansas City Royals	Royals Stadium	1980
1987	NL	LAN	LAD	4	162	73	89	Los Angeles Dodgers	Dodger Stadium	1981
1987	AL	MIN	MIN	1	162	85	77	Minnesota Twins	Hubert H Humphrey Metrodome	1982
1987	AL	ML4	MIL	3	162	91	71	Milwaukee Brewers	County Stadium	1983
1987	NL	MON	WSN	3	162	91	71	Montreal Expos	Stade Olympique	1984
1987	AL	NYA	NYY	4	162	89	73	New York Yankees	Yankee Stadium II	1985
1987	NL	NYN	NYM	2	162	92	70	New York Mets	Shea Stadium	1986
1987	AL	OAK	OAK	3	162	81	81	Oakland Athletics	Oakland Coliseum	1987
1987	NL	PHI	PHI	4	162	80	82	Philadelphia Phillies	Veterans Stadium	1988
1987	NL	PIT	PIT	4	162	80	82	Pittsburgh Pirates	Three Rivers Stadium	1989
1987	NL	SDN	SDP	6	162	65	97	San Diego Padres	Jack Murphy Stadium	1990
1987	AL	SEA	SEA	4	162	78	84	Seattle Mariners	Kingdome	1991
1987	NL	SFN	SFG	1	162	90	72	San Francisco Giants	Candlestick Park	1992
1987	NL	SLN	STL	1	162	95	67	St. Louis Cardinals	Busch Stadium II	1993
1987	AL	TEX	TEX	6	162	75	87	Texas Rangers	Arlington Stadium	1994
1987	AL	TOR	TOR	2	162	96	66	Toronto Blue Jays	Exhibition Stadium	1995
1988	NL	ATL	ATL	6	160	54	106	Atlanta Braves	Atlanta-Fulton County Stadium	1996
1988	AL	BAL	BAL	7	161	54	107	Baltimore Orioles	Memorial Stadium	1997
1988	AL	BOS	BOS	1	162	89	73	Boston Red Sox	Fenway Park II	1998
1988	AL	CAL	ANA	4	162	75	87	California Angels	Anaheim Stadium	1999
1988	AL	CHA	CHW	5	161	71	90	Chicago White Sox	Comiskey Park	2000
1988	NL	CHN	CHC	4	163	77	85	Chicago Cubs	Wrigley Field	2001
1988	NL	CIN	CIN	2	161	87	74	Cincinnati Reds	Riverfront Stadium	2002
1988	AL	CLE	CLE	6	162	78	84	Cleveland Indians	Cleveland Stadium	2003
1988	AL	DET	DET	2	162	88	74	Detroit Tigers	Tiger Stadium	2004
1988	NL	HOU	HOU	5	162	82	80	Houston Astros	Astrodome	2005
1988	AL	KCA	KCR	3	161	84	77	Kansas City Royals	Royals Stadium	2006
1988	NL	LAN	LAD	1	162	94	67	Los Angeles Dodgers	Dodger Stadium	2007
1988	AL	MIN	MIN	2	162	91	71	Minnesota Twins	Hubert H Humphrey Metrodome	2008
1988	AL	ML4	MIL	3	162	87	75	Milwaukee Brewers	County Stadium	2009
1988	NL	MON	WSN	3	163	81	81	Montreal Expos	Stade Olympique	2010
1988	AL	NYA	NYY	5	161	85	76	New York Yankees	Yankee Stadium II	2011
1988	NL	NYN	NYM	1	160	100	60	New York Mets	Shea Stadium	2012
1988	AL	OAK	OAK	1	162	104	58	Oakland Athletics	Oakland Coliseum	2013
1988	NL	PHI	PHI	6	162	65	96	Philadelphia Phillies	Veterans Stadium	2014
1988	NL	PIT	PIT	2	160	85	75	Pittsburgh Pirates	Three Rivers Stadium	2015
1988	NL	SDN	SDP	3	161	83	78	San Diego Padres	Jack Murphy Stadium	2016
1988	AL	SEA	SEA	7	161	68	93	Seattle Mariners	Kingdome	2017
1988	NL	SFN	SFG	4	162	83	79	San Francisco Giants	Candlestick Park	2018
1988	NL	SLN	STL	5	162	76	86	St. Louis Cardinals	Busch Stadium II	2019
1988	AL	TEX	TEX	6	161	70	91	Texas Rangers	Arlington Stadium	2020
1988	AL	TOR	TOR	3	162	87	75	Toronto Blue Jays	Exhibition Stadium	2021
1989	NL	ATL	ATL	6	161	63	97	Atlanta Braves	Atlanta-Fulton County Stadium	2022
1989	AL	BAL	BAL	2	162	87	75	Baltimore Orioles	Memorial Stadium	2023
1989	AL	BOS	BOS	3	162	83	79	Boston Red Sox	Fenway Park II	2024
1989	AL	CAL	ANA	3	162	91	71	California Angels	Anaheim Stadium	2025
1989	AL	CHA	CHW	7	161	69	92	Chicago White Sox	Comiskey Park	2026
1989	NL	CHN	CHC	1	162	93	69	Chicago Cubs	Wrigley Field	2027
1989	NL	CIN	CIN	5	162	75	87	Cincinnati Reds	Riverfront Stadium	2028
1989	AL	CLE	CLE	6	162	73	89	Cleveland Indians	Cleveland Stadium	2029
1989	AL	DET	DET	7	162	59	103	Detroit Tigers	Tiger Stadium	2030
1989	NL	HOU	HOU	3	162	86	76	Houston Astros	Astrodome	2031
1989	AL	KCA	KCR	2	162	92	70	Kansas City Royals	Royals Stadium	2032
1989	NL	LAN	LAD	4	160	77	83	Los Angeles Dodgers	Dodger Stadium	2033
1989	AL	MIN	MIN	5	162	80	82	Minnesota Twins	Hubert H Humphrey Metrodome	2034
1989	AL	ML4	MIL	4	162	81	81	Milwaukee Brewers	County Stadium	2035
1989	NL	MON	WSN	4	162	81	81	Montreal Expos	Stade Olympique	2036
1989	AL	NYA	NYY	5	161	74	87	New York Yankees	Yankee Stadium II	2037
1989	NL	NYN	NYM	2	162	87	75	New York Mets	Shea Stadium	2038
1989	AL	OAK	OAK	1	162	99	63	Oakland Athletics	Oakland Coliseum	2039
1989	NL	PHI	PHI	6	163	67	95	Philadelphia Phillies	Veterans Stadium	2040
1989	NL	PIT	PIT	5	164	74	88	Pittsburgh Pirates	Three Rivers Stadium	2041
1989	NL	SDN	SDP	2	162	89	73	San Diego Padres	Jack Murphy Stadium	2042
1989	AL	SEA	SEA	6	162	73	89	Seattle Mariners	Kingdome	2043
1989	NL	SFN	SFG	1	162	92	70	San Francisco Giants	Candlestick Park	2044
1989	NL	SLN	STL	3	164	86	76	St. Louis Cardinals	Busch Stadium II	2045
1989	AL	TEX	TEX	4	162	83	79	Texas Rangers	Arlington Stadium	2046
1989	AL	TOR	TOR	1	162	89	73	Toronto Blue Jays	Exhibition Stadium /Skydome	2047
1990	NL	ATL	ATL	6	162	65	97	Atlanta Braves	Atlanta-Fulton County Stadium	2048
1990	AL	BAL	BAL	5	161	76	85	Baltimore Orioles	Memorial Stadium	2049
1990	AL	BOS	BOS	1	162	88	74	Boston Red Sox	Fenway Park II	2050
1990	AL	CAL	ANA	4	162	80	82	California Angels	Anaheim Stadium	2051
1990	AL	CHA	CHW	2	162	94	68	Chicago White Sox	Comiskey Park	2052
1990	NL	CHN	CHC	4	162	77	85	Chicago Cubs	Wrigley Field	2053
1990	NL	CIN	CIN	1	162	91	71	Cincinnati Reds	Riverfront Stadium	2054
1990	AL	CLE	CLE	4	162	77	85	Cleveland Indians	Cleveland Stadium	2055
1990	AL	DET	DET	3	162	79	83	Detroit Tigers	Tiger Stadium	2056
1990	NL	HOU	HOU	4	162	75	87	Houston Astros	Astrodome	2057
1990	AL	KCA	KCR	6	161	75	86	Kansas City Royals	Royals Stadium	2058
1990	NL	LAN	LAD	2	162	86	76	Los Angeles Dodgers	Dodger Stadium	2059
1990	AL	MIN	MIN	7	162	74	88	Minnesota Twins	Hubert H Humphrey Metrodome	2060
1990	AL	ML4	MIL	6	162	74	88	Milwaukee Brewers	County Stadium	2061
1990	NL	MON	WSN	3	162	85	77	Montreal Expos	Stade Olympique	2062
1990	AL	NYA	NYY	7	162	67	95	New York Yankees	Yankee Stadium II	2063
1990	NL	NYN	NYM	2	162	91	71	New York Mets	Shea Stadium	2064
1990	AL	OAK	OAK	1	162	103	59	Oakland Athletics	Oakland Coliseum	2065
1990	NL	PHI	PHI	4	162	77	85	Philadelphia Phillies	Veterans Stadium	2066
1990	NL	PIT	PIT	1	162	95	67	Pittsburgh Pirates	Three Rivers Stadium	2067
